iter	Logloss
516	0.01401336287
517	0.01400282581
518	0.01399884509
519	0.01396676266
520	0.01392363906
521	0.01391028327
522	0.01390098099
523	0.01389281602
524	0.01386179558
525	0.01382546913
526	0.01382034493
527	0.01379518521
528	0.01376907565
529	0.01376505834
530	0.01374041946
531	0.01373830371
532	0.01372943449
533	0.01372502392
534	0.01369329339
535	0.01366915239
536	0.01365249849
537	0.01362830954
538	0.01362202988
539	0.01358089877
540	0.01355698841
541	0.01352000506
542	0.013501295
543	0.01348435227
544	0.0134533405
545	0.01342553429
546	0.01341858189
547	0.01338222975
548	0.01335299416
549	0.0133342492
550	0.01331819626
551	0.01330810021
552	0.01329880124
553	0.01328730015
554	0.01328145919
555	0.01327849027
556	0.01326923587
557	0.01324663733
558	0.0132274522
559	0.0132030014
560	0.01319864827
561	0.01317391748
562	0.01316814363
563	0.01315317381
564	0.0131423587
565	0.01311646374
566	0.01311003593
567	0.01309235006
568	0.01308074843
569	0.01306805698
570	0.01305093265
571	0.01301227198
572	0.01299746887
573	0.01299742535
574	0.01299739243
575	0.01298834765
576	0.0129775308
577	0.01296131136
578	0.01292976918
579	0.01292975228
580	0.01292770982
581	0.01292007358
582	0.01286233039
583	0.01283040892
584	0.01280733515
585	0.0127954164
586	0.01278640314
587	0.0127662902
588	0.01275206179
589	0.0127294267
590	0.01272680566
591	0.01268983208
592	0.01268981791
593	0.0126897946
594	0.01267821072
595	0.0126687404
596	0.01266420633
597	0.01264807575
598	0.01263158093
599	0.01262505409
600	0.01260194366
601	0.01259633571
602	0.01258271665
603	0.01256720804
604	0.01255287944
605	0.01252243267
606	0.01250707935
607	0.01250705485
608	0.01250470526
609	0.01249745971
610	0.0124810595
611	0.01244035832
612	0.01242701048
613	0.012414647
614	0.01239012578
615	0.01239011321
616	0.01238713649
617	0.01237757512
618	0.01233184546
619	0.01232236469
620	0.01231848776
621	0.0122978624
622	0.01225709352
623	0.01225345837
624	0.01221720107
625	0.01221420355
626	0.0122008448
627	0.01215963947
628	0.01215018477
629	0.01212497395
630	0.01209861857
631	0.01209406095
632	0.01207023143
633	0.01206049583
634	0.01204784252
635	0.01203006058
636	0.01200808762
637	0.01198749641
638	0.01198388036
639	0.01196252902
640	0.01195308737
641	0.01195307466
642	0.01195065961
643	0.01195064668
644	0.01195061998
645	0.01195057547
646	0.01194844988
647	0.01192295144
648	0.01189606628
649	0.01188756268
650	0.01188497195
651	0.01188495478
652	0.01187749653
653	0.01186273366
654	0.01184397406
655	0.01183755592
656	0.01182113772
657	0.0118120182
658	0.01178242814
659	0.01175447938
660	0.01174862758
661	0.01174380984
662	0.01173656135
663	0.01172900226
664	0.01170627155
665	0.01170069649
666	0.01169392754
667	0.01169391558
668	0.01168483009
669	0.01167309363
670	0.01165306589
671	0.01164247386
672	0.01162274681
673	0.01161203402
674	0.01159249661
675	0.01155920616
676	0.01154043527
677	0.01149797587
678	0.01146531366
679	0.01144996684
680	0.0114384694
681	0.01142886863
682	0.01141864525
683	0.01138758872
684	0.0113720962
685	0.01136330925
686	0.01134058761
687	0.01132725996
688	0.01132243606
689	0.01129937809
690	0.0112840818
691	0.01127560493
692	0.01126189763
693	0.01124333648
694	0.0112377062
695	0.01123630252
696	0.01122571321
697	0.01119946546
698	0.0111994681
699	0.01117950493
700	0.01116019233
701	0.01114681367
702	0.0111244464
703	0.01111124334
704	0.01108777414
705	0.01106279241
706	0.01104470071
707	0.01103697138
708	0.01103474485
709	0.01102679149
710	0.01102679167
711	0.01102675876
712	0.01101744778
713	0.01100748584
714	0.01097270557
715	0.01097270017
716	0.01096471314
717	0.01094286311
718	0.010942859
719	0.01094281798
720	0.01094282297
721	0.01094278653
722	0.01093724186
723	0.01093720447
724	0.01092427267
725	0.01088776878
726	0.01085252168
727	0.01085013367
728	0.01084066394
729	0.01082366764
730	0.01078713266
731	0.0107575797
732	0.01074413471
733	0.01074411208
734	0.01074410086
735	0.01074409649
736	0.01072405898
737	0.01072404333
738	0.01070970598
739	0.01069386383
740	0.01068544019
741	0.01066548681
742	0.01066547001
743	0.01066542684
744	0.01066207953
745	0.01065217307
746	0.01065216569
747	0.01065213567
748	0.01064462901
749	0.01062784445
750	0.01061763287
751	0.01060505444
752	0.01059249671
753	0.01055585773
754	0.01055582394
755	0.01055582209
756	0.01053273693
757	0.01052151434
758	0.01051646063
759	0.01049526153
760	0.01048423491
761	0.0104841468
762	0.01048381456
763	0.01046619976
764	0.01045766885
765	0.01044778586
766	0.01044777211
767	0.01044601315
768	0.01042048437
769	0.01041620513
770	0.01041464179
771	0.01041418265
772	0.0104049386
773	0.01039543166
774	0.0103820353
775	0.01037025369
776	0.01035140454
777	0.0103513857
778	0.01035136943
779	0.01034756779
780	0.01033404142
781	0.01033404476
782	0.01030507958
783	0.01030489279
784	0.01029056153
785	0.01028274256
786	0.01027640828
787	0.01027640173
788	0.01027616614
789	0.01027613073
790	0.01027611373
791	0.01027041926
792	0.01027041926
793	0.01026563888
794	0.01026010114
795	0.01024828789
796	0.01022842183
797	0.01022842183
798	0.01022396407
799	0.01022046216
800	0.01020656496
801	0.01018491412
802	0.01018490613
803	0.0101848859
804	0.01018487886
805	0.01018481474
806	0.010184811807807	0.010180605808808	0.01018057580809	0.010167109810810	0.010156776811811	0.010156761812812	0.010156739813813	0.010156738814814	0.01014635581815	0.010134135816816	0.010112516817817	0.010112505818818	0.010103146819819	0.01010307820	820	0.01008801821821	0.010088004822822	0.010074298823823	0.01007427982824	0.010074212825825	0.010062533826826	0.01005222682827	0.01003720827
828	0.01001524955
829	0.010012777583830	0.010012769383831	0.010012740832832	0.0100069833	0833	0.0099971834	0834	0.009974127256
835	0.009954397323
836	0.009954372527
837	0.009947213495
838	0.009936802236
839	0.00840	0.01031840	0.0841	0.010313841	0.842	0.0103037842	0843	0.01027553843	844	0.01027128184
845	0.01026494449
846	0.01023772978
847	0.01020915234
848	0.0101946501
849	0.01018369795
850	0.01017007819
851	0.01015118146
852	0.010124717
853	0.01012470137
854	0.01012465358
855	0.0101246499
856	0.01012463977
857	0.01012463095
858	0.01012461486
859	0.01012459466
860	0.01012460282
861	0.01012459585
862	0.01012457343
863	0.0101016418
864	0.0101016016
865	0.0100899645
866	0.01008995821
867	0.0100848714
868	0.01008482799
869	0.01007684022
870	0.01007684106
871	0.01007477891
872	0.01005156807
873	0.01003920976
874	0.01003030833
875	0.01000982629
876	0.009997289183
877	0.009989573583
878	0.00997928014
879	0.00997239069
880	0.009972389682
881	0.009965482054
882	0.009965396058
883	0.009965358195
884	0.009956793191
885	0.009956765862
886	0.009948666708
887	0.009931971242
888	0.00991181423
889	0.009897143832
890	0.009886161763
891	0.00986411708
892	0.009851550738
893	0.009843294633
894	0.009820722062
895	0.009807908893
896	0.009806896748
897	0.009800445796
898	0.009800433219
899	0.009794663548
900	0.009772659728
901	0.009759776178
902	0.009759744234
903	0.00974675814
904	0.009741472926
905	0.009731966105
906	0.009731964709
907	0.009720457963
908	0.00972044518
909	0.009711976727
910	0.009711953288
911	0.009711677231
912	0.009711610255
913	0.009711560396
914	0.009711525565
915	0.009707409732
916	0.009707380625
917	0.009679891749
918	0.009668628743
919	0.009668619225
920	0.009663886131
921	0.009663881822
922	0.009653709555
923	0.009653709555
924	0.009635812986
925	0.009635799218
926	0.009607267063
927	0.009598847009
928	0.009570692884
929	0.009559737386
930	0.009559733217
931	0.009559702015
932	0.009559697754
933	0.009559660631
934	0.009552986723
935	0.009547151054
936	0.009534962153
937	0.009515112897
938	0.009501206388
939	0.009491746221
940	0.009486995695
941	0.009484905971
942	0.009473082994
943	0.009468317981
944	0.009462791574
945	0.009457652313
946	0.00945358241
947	0.009424224893
948	0.009403911683
949	0.009397946028
950	0.009397914488
951	0.009397220646
952	0.009391694486
953	0.009385730295
954	0.009379035025
955	0.009354986048
956	0.009349269947
957	0.009336825708
958	0.009322584689
959	0.009315662992
960	0.009309222054
961	0.009309185637
962	0.009286754186
963	0.009282925149
964	0.009267074721
965	0.009249669465
966	0.009249637444
967	0.009242667126
968	0.009242622517
969	0.009206878352
970	0.009195881134
971	0.009186043963
972	0.009185973692
973	0.009179651119
974	0.009179615043
975	0.009178609453
976	0.009173044655
977	0.009166064365
978	0.00916602186
979	0.009165982159
980	0.009165964648
981	0.009165892576
982	0.009160334097
983	0.009150655082
984	0.009150653913
985	0.009150634408
986	0.009150631159
987	0.009150623718
988	0.009150620286
989	0.009150597864
990	0.009150599046
991	0.009144145451
992	0.009144122378
993	0.009144113338
994	0.009143291925
995	0.009134184309
996	0.009134147809
997	0.009134121718
998	0.009120477534
999	0.009108263461
8782105
998	0.009248726816
999	0.00924863824
